"","Length","gencodeID","ensemblID","gene_type","Symbol","EntrezID","Class","NumTx","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000187079.15",10279,"ENSG00000187079.15","ENSG00000187079","protein_coding","TEAD1",7003,"InGen",6,6.7991725962915,-0.679301204870234,5.98716964153695,-3.14815043692706,0.00168147150293942,0.0440817030199049,-1.73381846605442
"ENSG00000264538.6",3776,"ENSG00000264538.6","ENSG00000264538","transcribed_unprocessed_pseudogene","SUZ12P1",NA,"InGen",7,11.7505376157389,0.455076224195646,5.30566432230923,3.13444934910448,0.00176136407580637,0.0452489557735316,-1.73664084698
"ENSG00000213889.10",2571,"ENSG00000213889.10","ENSG00000213889","protein_coding","PPM1N",147699,"InGen",8,0.342911887467094,1.26913694214905,-0.506102312334694,2.9887018617169,0.00285570254393196,0.0606061671323616,-1.73671740138555
"ENSG00000265871.1",87,"ENSG00000265871.1","ENSG00000265871","miRNA","MIR3174",100422841,"InGen",1,3.80711471387801,-1.42991574071363,-1.78859913977173,-2.98930008904678,0.00285015643049142,0.060545020764496,-1.73705351399101
"ENSG00000231691.1",446,"ENSG00000231691.1","ENSG00000231691","antisense","RP11-203F10.5",NA,"InGen",1,0.278652931770936,-1.82309182278256,-3.23195711975016,-2.98734701578163,0.00286829969024294,0.0607742912362967,-1.73974120515436
"ENSG00000219430.2",644,"ENSG00000219430.2","ENSG00000219430","unprocessed_pseudogene","MBL3P",NA,"InGen",1,1.0288146677631,1.66829464025343,-1.26721596255469,2.98749049350029,0.00286696325634348,0.0607742912362967,-1.73983304988717
"ENSG00000147255.18",7051,"ENSG00000147255.18","ENSG00000147255","protein_coding","IGSF1",3547,"InGen",8,1.31866299076521,-1.48133832063655,3.29030998783859,-3.13305297029888,0.00176969973247022,0.0453734256851685,-1.74069897135472
"ENSG00000204682.5",3801,"ENSG00000204682.5","ENSG00000204682","protein_coding","CASC10",399726,"InGen",1,1.84634578357776,0.658025662115498,2.72074834882382,3.05615110910189,0.00228893672604263,0.0532746436917246,-1.74748261761129
"ENSG00000202358.1",107,"ENSG00000202358.1","ENSG00000202358","snRNA","RNU6-652P",NA,"InGen",1,2.46768669778559,-1.81170812741312,-2.16521274483524,-2.98440352416969,0.00289584303213557,0.061208233454846,-1.75196012042028
"ENSG00000153560.11",9760,"ENSG00000153560.11","ENSG00000153560","protein_coding","UBP1",7342,"InGen",13,6.71569767834921,0.372437847029739,5.90942298780416,3.13921788655344,0.00173317006143454,0.044834781350423,-1.75250331503611
"ENSG00000129083.12",5131,"ENSG00000129083.12","ENSG00000129083","protein_coding","COPB1",1315,"InGen",12,10.858703594114,-0.515963045935513,5.81835305496535,-3.13929039142337,0.00173274460076063,0.044834781350423,-1.75320293443692
"ENSG00000145423.4",2032,"ENSG00000145423.4","ENSG00000145423","protein_coding","SFRP2",6423,"InGen",1,3.29417088086769,-2.54734249713212,2.10839215158845,-3.01904615692503,0.00258648832597844,0.0571559160627106,-1.75563140767248
"ENSG00000015532.9",5472,"ENSG00000015532.9","ENSG00000015532","protein_coding","XYLT2",64132,"InGen",7,2.68811978463346,-0.579776707422126,3.81873393406209,-3.11906684509033,0.00185521564427195,0.0472398592750071,-1.75691012939974
"ENSG00000270477.1",153,"ENSG00000270477.1","ENSG00000270477","processed_pseudogene","RP1-72E17.2",NA,"InGen",1,3.06241225128963,-2.74532296496636,-1.94687451852281,-2.98199097789083,0.00291859812956363,0.0613578703473316,-1.75726308074109
"ENSG00000145592.13",8153,"ENSG00000145592.13","ENSG00000145592","protein_coding","RPL37",6167,"InGen",6,29.7252184737895,0.683268826817573,7.86202680051182,3.1359720942987,0.00175231528115037,0.0451056363161854,-1.76200543430348
"ENSG00000260708.1",670,"ENSG00000260708.1","ENSG00000260708","antisense","CTA-29F11.1",NA,"InGen",1,3.29757428179446,1.00845273984294,0.937655402742216,3.00172696929608,0.00273715180737422,0.0590543341810084,-1.76292453664835
"ENSG00000259234.5",1543,"ENSG00000259234.5","ENSG00000259234","lincRNA","ANKRD34C-AS1",NA,"InGen",8,3.25126864616342,0.990803064471414,2.106129471571,3.03745962152865,0.0024346631362574,0.0549925040976715,-1.76586077731359
"ENSG00000145216.15",5636,"ENSG00000145216.15","ENSG00000145216","protein_coding","FIP1L1",81608,"InGen",13,5.18719811492382,0.42002098894665,4.80665561776428,3.11876470007204,0.00185710431324915,0.0472416809548447,-1.76708817135579
"ENSG00000139364.10",15703,"ENSG00000139364.10","ENSG00000139364","protein_coding","TMEM132B",114795,"InGen",6,15.0552883109422,0.715243584348341,7.65811243505162,3.13728844060036,0.00174452750146876,0.0450134019973099,-1.76761378151277
"ENSG00000204850.4",1995,"ENSG00000204850.4","ENSG00000204850","antisense","CTB-158D10.3",NA,"InGen",1,0.220049027396555,2.40601891360197,-1.3869144194629,2.98102966505416,0.00292771064974819,0.0614819236447119,-1.76964508151652
"ENSG00000117593.9",3689,"ENSG00000117593.9","ENSG00000117593","protein_coding","DARS2",55157,"InGen",3,2.94212554477475,-0.504953609242921,3.45775535513589,-3.09310400101841,0.00202411265087443,0.0493600194174695,-1.77001146210756
"ENSG00000130511.15",2974,"ENSG00000130511.15","ENSG00000130511","protein_coding","SSBP4",170463,"InGen",15,10.552117342633,1.34823072975811,4.88141658875885,3.08587247670507,0.00207360999143409,0.0499164005160218,-1.77069851667722
"ENSG00000147592.8",1931,"ENSG00000147592.8","ENSG00000147592","protein_coding","LACTB2",51110,"InGen",4,3.32134495218213,-0.892541553438064,2.67358964177705,-3.07399386604046,0.00215733327184583,0.0510339858065949,-1.77318707764068
"ENSG00000199127.1",73,"ENSG00000199127.1","ENSG00000199127","miRNA","MIR383",494332,"InGen",1,1.55546075713893,2.36848661245415,-3.70619216636995,2.99900002520757,0.00276159254747593,0.059359438542032,-1.77528765900134
"ENSG00000108309.12",4919,"ENSG00000108309.12","ENSG00000108309","protein_coding","RUNDC3A",10900,"InGen",8,43.5834849561003,0.866772171644614,7.46621644913573,3.13492785075747,0.00175851599340029,0.0452204735869642,-1.77625671986889
"ENSG00000266411.1",912,"ENSG00000266411.1","ENSG00000266411","lincRNA","RP11-180P8.3",NA,"InGen",1,0.374856174340399,1.85408916403294,-1.67333490818294,2.98307941182357,0.00290831188599578,0.0612949867113974,-1.78034971425427
"ENSG00000007264.14",4141,"ENSG00000007264.14","ENSG00000007264","protein_coding","MATK",4145,"InGen",15,5.64439133423591,1.36582089830945,4.39655170672152,3.05712567518063,0.00228156266157353,0.0532241369105596,-1.78093935060657
"ENSG00000105875.13",6032,"ENSG00000105875.13","ENSG00000105875","protein_coding","WDR91",29062,"InGen",9,4.80143099700063,-0.459311581956758,4.73916363008742,-3.11581029059578,0.00187566535417747,0.0475278244424034,-1.78261660394837
"ENSG00000268038.1",1112,"ENSG00000268038.1","ENSG00000268038","lincRNA","AC011516.2",374890,"InGen",1,0.346475372145397,3.35795487134215,-1.71219617464519,2.98522954904741,0.00288808931466752,0.0610940162756112,-1.78263976981752
"ENSG00000180263.13",10044,"ENSG00000180263.13","ENSG00000180263","protein_coding","FGD6",55785,"InGen",7,4.90742679133628,0.590243748809048,5.50558850215334,3.11763525440028,0.00186418000260735,0.0473290544021347,-1.7842973166661
"ENSG00000229956.10",7441,"ENSG00000229956.10","ENSG00000229956","processed_transcript","ZRANB2-AS2",100852410,"InGen",38,0.351409794650439,-0.818568518361627,1.26540864483311,-3.02683517810734,0.00252123748714385,0.0561929259365084,-1.78498893450552
"ENSG00000277969.1",2296,"ENSG00000277969.1","ENSG00000277969","lincRNA","CTB-58E17.1",NA,"InGen",1,0.321064129038912,0.913444918162753,-0.616012528576399,2.97596721747976,0.00297612918477194,0.0623476281593077,-1.785960299884
"ENSG00000011198.7",3172,"ENSG00000011198.7","ENSG00000011198","protein_coding","ABHD5",51099,"InGen",7,3.56014799822431,-0.512653817708587,3.42011836265479,-3.08379027308864,0.00208806671022019,0.0501499417031716,-1.78962483857833
"ENSG00000134138.19",10798,"ENSG00000134138.19","ENSG00000134138","protein_coding","MEIS2",4212,"InGen",27,4.18339075285113,1.97625284615797,5.52586164540743,3.09770164462974,0.00199321023345414,0.0490320751047018,-1.79137251731907
"ENSG00000143842.14",7420,"ENSG00000143842.14","ENSG00000143842","protein_coding","SOX13",9580,"InGen",10,2.22745854453481,-0.809293872463294,3.72555804912136,-3.11652676839737,0.0018711484866215,0.0474596276635958,-1.79219593519008
"ENSG00000130997.16",7721,"ENSG00000130997.16","ENSG00000130997","protein_coding","POLN",353497,"InGen",13,2.1191682364703,0.71533989925441,3.75505989575852,3.0740586119642,0.00215686863600154,0.0510339858065949,-1.79437055847829
"ENSG00000156925.11",4136,"ENSG00000156925.11","ENSG00000156925","protein_coding","ZIC3",7547,"InGen",3,0.297453911147522,-1.07775404960205,0.295266220225452,-3.03779064491982,0.00243201004684067,0.0549803453893598,-1.79519037561389
"ENSG00000108984.13",6125,"ENSG00000108984.13","ENSG00000108984","protein_coding","MAP2K6",5608,"InGen",9,2.23965763907185,-0.514535170494781,3.66561664058533,-3.09017925009017,0.0020439993775122,0.0495955026612384,-1.79879941398101
"ENSG00000182366.9",4531,"ENSG00000182366.9","ENSG00000182366","lincRNA","FAM87A",157693,"InGen",4,0.240665408481907,-2.12253416210609,-0.763729332935081,-3.00662077605512,0.00269378571179041,0.0584582979425101,-1.80013242796457
"ENSG00000206676.1",103,"ENSG00000206676.1","ENSG00000206676","misc_RNA","Y_RNA",NA,"InGen",1,2.2212691132414,2.39316570937005,-2.43269126472779,2.97925864772531,0.00294456664955376,0.0617859917313145,-1.80041763326097
"ENSG00000166736.11",2772,"ENSG00000166736.11","ENSG00000166736","protein_coding","HTR3A",3359,"InGen",7,0.403047785318436,3.39701425695899,-0.275724006438652,2.99648029369708,0.00278435335240322,0.0596577073925646,-1.802937862192
"ENSG00000137628.16",6750,"ENSG00000137628.16","ENSG00000137628","protein_coding","DDX60",55601,"InGen",6,1.81857189502694,-0.966969111109818,3.49082952698064,-3.07907692961644,0.00212113392067235,0.0506849629316541,-1.80457208377289
"ENSG00000136099.13",5150,"ENSG00000136099.13","ENSG00000136099","protein_coding","PCDH8",5100,"InGen",3,5.6415499577059,2.13138324214046,4.67399304013673,3.01595882383004,0.00261277689015143,0.0572740080861356,-1.80771213126327
"ENSG00000232888.4",484,"ENSG00000232888.4","ENSG00000232888","processed_pseudogene","RPS11P5",NA,"InGen",1,1.4650922463992,1.46125010285403,-0.399833393053611,2.97017848369672,0.00303238979020682,0.0631641486868123,-1.80827994237592
"ENSG00000175550.7",1737,"ENSG00000175550.7","ENSG00000175550","protein_coding","DRAP1",10589,"InGen",9,18.894279446388,0.739714474182166,5.00200065360255,3.10755750578913,0.00192842101859498,0.0483462773784303,-1.80875759872279
"ENSG00000167716.18",7913,"ENSG00000167716.18","ENSG00000167716","protein_coding","WDR81",124997,"InGen",14,2.79354079041265,-0.661580735932047,4.35286641132192,-3.10230241678716,0.00196272130045405,0.0486568582728548,-1.81166564900627
"ENSG00000215301.9",8928,"ENSG00000215301.9","ENSG00000215301","protein_coding","DDX3X",1654,"InGen",22,22.1351804157677,-0.453617524568914,7.50043243489518,-3.11786576933064,0.00186273387456361,0.0473290544021347,-1.81318260346834
"ENSG00000173988.12",2677,"ENSG00000173988.12","ENSG00000173988","protein_coding","LRRC63",220416,"InGen",3,1.04697829009968,-1.59182893186776,1.28832811677116,-3.01800713388727,0.00259530842586844,0.0572288621337808,-1.81346362053072
"ENSG00000086506.2",536,"ENSG00000086506.2","ENSG00000086506","protein_coding","HBQ1",3049,"InGen",1,1.35638417687719,2.48510291992408,-0.721950280408336,2.96703191736994,0.00306337705483799,0.0634175973249134,-1.81357842083831
"ENSG00000152779.13",4835,"ENSG00000152779.13","ENSG00000152779","protein_coding","SLC16A12",387700,"InGen",2,0.365851465510357,-2.30194496767584,-0.193034735633881,-2.99652726514545,0.00278392749360224,0.0596577073925646,-1.82264142084112
"ENSG00000173227.13",10830,"ENSG00000173227.13","ENSG00000173227","protein_coding","SYT12",91683,"InGen",7,3.04984532018901,1.15626510022496,4.94541166656249,3.07750187743723,0.00213229067833358,0.0508114510131223,-1.82374506572843
"ENSG00000272163.1",2553,"ENSG00000272163.1","ENSG00000272163","antisense","GS1-72M22.1",NA,"InGen",1,5.34717473196386,1.25276507747296,3.68842352299142,3.03918179092693,0.00242088921182854,0.054885678315929,-1.82479185677755
"ENSG00000102218.5",3803,"ENSG00000102218.5","ENSG00000102218","protein_coding","RP2",6102,"InGen",1,1.66979001565843,-0.80037181047973,2.56998835640918,-3.04863420245894,0.00234655211103296,0.0539787235823808,-1.82638209790914
"ENSG00000168917.8",4287,"ENSG00000168917.8","ENSG00000168917","protein_coding","SLC35G2",80723,"InGen",3,3.54644200763635,-0.543311520891292,3.86109502451753,-3.09336042761942,0.00202237759151638,0.0493600194174695,-1.82795021814225
"ENSG00000179051.13",4126,"ENSG00000179051.13","ENSG00000179051","protein_coding","RCC2",55920,"InGen",3,8.01711611668382,-0.46966544123683,5.14321044695537,-3.11440307992411,0.00188456598809573,0.0476604538506933,-1.82972740471708
"ENSG00000282692.1",948,"ENSG00000282692.1","ENSG00000282692","lincRNA","CTD-3212A4.2",NA,"InGen",1,3.18346970891946,2.91670610996071,0.724556484999255,2.96054670191126,0.00312815707924524,0.064137088127932,-1.83076482054227
"ENSG00000237440.8",3539,"ENSG00000237440.8","ENSG00000237440","protein_coding","ZNF737",100129842,"InGen",5,11.511184208513,0.669802792652075,5.35916244577713,3.10659573431762,0.00193465706519108,0.048455890540306,-1.8310225166787
"ENSG00000170703.15",5097,"ENSG00000170703.15","ENSG00000170703","protein_coding","TTLL6",284076,"InGen",9,0.380640193299477,-1.07971702790485,0.402244832693778,-3.00289147346911,0.00272677513618195,0.0588793189289521,-1.8311830739334
"ENSG00000166128.12",5200,"ENSG00000166128.12","ENSG00000166128","protein_coding","RAB8B",51762,"InGen",5,11.9053520389763,-0.589272410728978,5.79494158093871,-3.11498566525648,0.00188087642388413,0.0476134617995517,-1.83382301767166
"ENSG00000237786.1",332,"ENSG00000237786.1","ENSG00000237786","antisense","GFOD1-AS1",NA,"InGen",1,1.13715360894109,1.87251381679777,-1.84392578720429,2.96191696867277,0.00311436637030862,0.0640458035199054,-1.83547157986785
"ENSG00000115170.13",3990,"ENSG00000115170.13","ENSG00000115170","protein_coding","ACVR1",90,"InGen",10,4.54119898419023,-0.676485967001866,4.21151902278037,-3.08790228521814,0.00205960558862508,0.0497635930233036,-1.83714461250432
"ENSG00000109680.10",3434,"ENSG00000109680.10","ENSG00000109680","protein_coding","TBC1D19",55296,"InGen",9,5.58263117300432,-0.405406663982098,4.22244777425262,-3.08975108244862,0.00204692570026574,0.0495955026612384,-1.83858566003587
"ENSG00000125257.13",7819,"ENSG00000125257.13","ENSG00000125257","protein_coding","ABCC4",10257,"InGen",7,2.22672178421848,-0.894123390097086,3.89932048448342,-3.08253672940222,0.00209681462540763,0.0501499417031716,-1.84031379943931
"ENSG00000181029.8",5669,"ENSG00000181029.8","ENSG00000181029","protein_coding","TRAPPC5",126003,"InGen",4,0.944744849032355,0.828945263372719,2.26693889411769,3.00359445824812,0.00272052840555034,0.0587932647443872,-1.84186953973192
"ENSG00000260281.5",626,"ENSG00000260281.5","ENSG00000260281","antisense","ITFG1-AS1",NA,"InGen",2,0.531971296011444,1.65832736693117,-1.80087741974059,2.962403010992,0.00310948806731857,0.0640067068678925,-1.84240672780555
"ENSG00000163251.3",6708,"ENSG00000163251.3","ENSG00000163251","protein_coding","FZD5",7855,"InGen",1,0.960662824925879,-0.95410937104028,2.46067279530109,-3.05670811404896,0.0022847194704279,0.0532241369105596,-1.84270674004434
"ENSG00000068724.15",6949,"ENSG00000068724.15","ENSG00000068724","protein_coding","TTC7A",57217,"InGen",12,3.54550468916802,-0.813078242107928,4.40999379210855,-3.09285259155867,0.00202581509033156,0.0493600194174695,-1.84298374012358
"ENSG00000172548.14",4208,"ENSG00000172548.14","ENSG00000172548","protein_coding","NIPAL4",348938,"InGen",5,0.942592203828254,-1.93799688835874,1.86070834706821,-3.02412186165098,0.00254379462547955,0.0565727738864135,-1.84504807591167
"ENSG00000246334.2",1701,"ENSG00000246334.2","ENSG00000246334","antisense","PRR7-AS1",NA,"InGen",4,0.432956837431709,-1.31281580513127,-0.590400790674954,-2.95577675304508,0.00317659888314321,0.0648235618241422,-1.84805889855632
"ENSG00000223563.1",361,"ENSG00000223563.1","ENSG00000223563","antisense","AP001601.2",NA,"InGen",1,0.307450657108803,2.12381698992728,-3.47097592476187,2.96799029858847,0.00305390847070619,0.0633643355318591,-1.84816479332092
"ENSG00000275674.1",518,"ENSG00000275674.1","ENSG00000275674","protein_coding","RP11-697E2.12",NA,"InGen",1,1.03091023772096,1.23755020288059,-1.21062955362993,2.94571627630427,0.00328102105267607,0.0661927323052326,-1.85023196615556
"ENSG00000224094.1",402,"ENSG00000224094.1","ENSG00000224094","processed_pseudogene","RPS24P8",NA,"InGen",1,1.97340915945842,1.35348633181937,-0.674030223423023,2.94363863404644,0.00330297204316085,0.0663606392411868,-1.85499682861067
"ENSG00000079150.17",3080,"ENSG00000079150.17","ENSG00000079150","protein_coding","FKBP7",51661,"InGen",8,0.418051243436483,-0.846371546973274,0.371947114542274,-2.96396001342468,0.00309390769105816,0.0637870040857495,-1.85572488054982
"ENSG00000139287.12",6929,"ENSG00000139287.12","ENSG00000139287","protein_coding","TPH2",121278,"InGen",6,0.24466715284367,-1.94319612744879,0.376836134272612,-2.99086639025329,0.00283568199340891,0.0603784278989719,-1.8570370226233
"ENSG00000273188.1",679,"ENSG00000273188.1","ENSG00000273188","antisense","RP3-402G11.25",NA,"InGen",1,1.79445714516176,1.36296110229596,-0.321924707039357,2.94504105955921,0.00328814030801625,0.0662161671013218,-1.85878889243242
"ENSG00000109787.12",6297,"ENSG00000109787.12","ENSG00000109787","protein_coding","KLF3",51274,"InGen",3,6.88806229141301,-0.570187276076544,5.39958667771559,-3.10062109253824,0.00197381324597754,0.0487323805972689,-1.86049612741431
"ENSG00000166246.13",4656,"ENSG00000166246.13","ENSG00000166246","protein_coding","C16orf71",146562,"InGen",5,0.184203553138939,-1.17370456382879,-0.25362630143124,-2.97209641571586,0.00301364275281837,0.062917778623411,-1.86114733998323
"ENSG00000069424.14",9534,"ENSG00000069424.14","ENSG00000069424","protein_coding","KCNAB2",8514,"InGen",19,23.2761571630048,0.931685067489493,7.53417652161068,3.1057719169587,0.00194001336329485,0.0484966032874418,-1.86455684567978
